1 66	0.010139416983523447 0.004574042309891366
1 66 18	0.7883747178329571 0.2281303602058319
1 66 18 18	0.8102937703850773 0.2281303602058319
1 66 18 83	0.8164063965521415 0.22755860491709548
1 66 20	0.3151750972762646 0.013150371640937679
1 66 20 18	0.7748912513696647 0.22184105202973128
1 66 20 83	0.7722244323677228 0.22069754145225842
1 66 27	0.6268656716417911 0.02801600914808462
1 66 45 110	0.11843305538781751 0.22298456260720412
1 66 67 21	0.9026548672566371 0.009148084619782733
1 66 83	0.7854319593450029 0.22698684962835905
1 66 83 18	0.7629497395448599 0.2281303602058319
1 66 85 20	0.3272646536412078 0.038307604345340196
1 66 92	0.6312056737588653 0.029159519725557463
1 66 92 83	0.62886536808088 0.15608919382504288
14 79 83	1.0 0.026300743281875358
15 80	0.028366914103923647 0.06060606060606061
15 80 15 80	0.006680168372751713 0.12235563178959405
15 80 18	0.35017701963308656 0.5460263007432818
15 80 18 18	0.24665591956272143 0.5385934819897084
15 80 18 27	0.19658369502360784 0.39736992567181245
15 80 18 83	0.24690965883886642 0.5374499714122356
15 80 27	0.022900004967463118 0.0989136649514008
15 80 27 18	0.2445270687795222 0.4665523156089194
15 80 27 27	0.008010613967085902 0.1377930245854774
15 80 27 30	0.21475256769374415 0.005717552887364208
15 80 27 83	0.24262395187939942 0.46369353916523726
15 80 27 92	0.010749994701113923 0.13264722698684964
15 80 30	0.21976149914821125 0.04059462550028588
15 80 30 18	0.3099346299733678 0.3704974271012007
15 80 30 27	0.18940313401839415 0.0577472841623785
15 80 30 30	0.25806451612903225 0.004002287021154946
15 80 30 83	0.30458194363667296 0.368210405946255
15 80 30 92	0.16021156799181027 0.05603201829616924
15 80 30 95	2.9648763393467294e-05 0.00686106346483705
15 80 33 98	0.19570944674444862 0.050314465408805034
15 80 34 30	0.1229802513464991 0.03887935963407661
15 80 34 99	0.08623969562460368 0.046883933676386505
15 80 45 83	0.49777777777777776 0.012006861063464836
15 80 45 110	0.13058586645882048 0.5265866209262435
15 80 52	0.00471253534401508 0.004002287021154946
15 80 52 83	0.3415492957746479 0.11778158947970269
15 80 83	0.34586544110024536 0.5414522584333905
15 80 83 18	0.37109441897129697 0.5391652372784448
15 80 83 27	0.1625835102091965 0.3996569468267582
15 80 83 83	0.38058679023232544 0.5374499714122356
15 80 83 92	0.16461846812316341 0.39736992567181245
15 80 85 20	0.2744940428344319 0.15208690680388792
15 80 86 21	0.38904317091643525 0.0823327615780446
15 80 86 30	0.4 0.014865637507146942
15 80 92	0.019962506966610935 0.09205260148656375
15 80 92 18	0.312946718648473 0.4671240708976558
15 80 92 27	0.006731537855884987 0.13150371640937678
15 80 92 30	0.21468926553672316 0.010291595197255575
15 80 92 83	0.3100353373956581 0.4642652944539737
15 80 92 92	0.005727737821605991 0.12464265294453973
15 80 93 30	0.47413793103448276 0.005717552887364208
15 80 95 21	0.40625 0.017152658662092625
15 80 95 30	0.20323271846469163 0.07775871926815323
15 80 99	0.16591928251121077 0.02115494568324757
15 80 99 18	0.24190857524190856 0.2801600914808462
15 80 99 83	0.23612463485881208 0.27958833619210977
15 80 104 20	0.2894156560088203 0.06174957118353345
15 80 104 39	0.03645106250969443 0.022298456260720412
15 80 105 20	0.33044554455445546 0.07775871926815323
15 80 117 30	0.1988496302382909 0.016580903373356205
15 80 126 61	0.2014714204867006 0.05946255002858777
15 100 1 66	0.0054534217191609 0.026872498570611778
15 100 10 30	0.45985401459854014 0.015437392795883362
15 100 12	0.04055944055944056 0.02801600914808462
15 100 12 30	0.08976441917140536 0.04059462550028588
15 100 12 52	0.0538971807628524 0.010863350485991996
15 100 16 30	0.5504201680672269 0.022298456260720412
15 100 20	0.28713666291954393 0.14065180102915953
15 100 20 18	0.28691385141968745 0.534019439679817
15 100 20 27	0.17498997915086642 0.2035448827901658
15 100 20 83	0.2906451884175303 0.5294453973699257
15 100 20 92	0.13787141165786335 0.20011435105774728
15 100 21	0.4666666666666667 0.0017152658662092624
15 100 30	0.5555555555555556 0.0017152658662092624
15 100 35 80	0.004414333366109908 0.15551743853630645
15 100 39	0.003521415117516993 0.015437392795883362
15 100 39 30	0.08500473621350027 0.07032590051457976
15 100 39 52	0.04985610951232791 0.018296169239565466
15 100 39 99	0.10238244872307604 0.07489994282447113
15 100 40	0.001655832209002821 0.015437392795883362
15 100 40 30	0.07386421470498422 0.08176100628930817
15 100 40 52	0.03523300459233607 0.022298456260720412
15 100 40 83	0.2669354838709677 0.17724413950829046
15 100 40 99	0.08569968610847507 0.06518010291595197
15 100 43 30	0.44976076555023925 0.01429388221841052
15 100 43 110	0.05246532069770636 0.30874785591766724
15 100 44 20	0.16546762589928057 0.019439679817038306
15 100 45 30	0.6037016875340229 0.048027444253859346
15 100 58 20	0.3588957055214724 0.029731275014293884
15 100 73 20	0.19466666666666665 0.018296169239565466
15 100 115 20	0.2808219178082192 0.009148084619782733
15 100 121 30	0.4375 0.007432818753573471
15 103 21 18	0.3214909726266744 0.19897084048027444
15 103 21 83	0.31971995332555425 0.19725557461406518
15 103 30	0.35 0.002858776443682104
15 103 38 80	0.006177197317331451 0.025728987993138937
15 121 83	1.0 0.031446540880503145
18	1.0 1.0
18 1 66	0.03179147205062528 0.23041738136077758
18 1 66 18	0.3869551514213201 0.9313893653516295
18 1 66 20	0.3450318823115931 0.357347055460263
18 1 66 83	0.38294433539094086 0.9291023441966838
18 1 66 92	0.25505498403689253 0.2641509433962264
18 1 121 18	0.368572695035461 0.5860491709548313
18 14 79	1.0 0.026300743281875358
18 15 80	0.054849587532625886 0.5528873642081189
18 15 80 18	0.6275643268690927 0.9702687249857062
18 15 80 27	0.03593425130438194 0.631789594053745
18 15 80 30	0.6288868119932305 0.3556317895940537
18 15 80 83	0.6202174221085797 0.9685534591194969
18 15 80 92	0.02894795753223066 0.6157804459691252
18 15 80 99	0.24860417278871583 0.20011435105774728
18 15 100 12	0.06604308390022676 0.2035448827901658
18 15 100 20	0.5648943382470676 0.7747284162378502
18 15 100 43	0.0008351756325227217 0.048027444253859346
18 15 121	1.0 0.031446540880503145
18 15 121 83	0.2403305785123967 0.4156660949113779
18 18	0.7391950927593351 0.9777015437392796
18 18 15 80	0.07110796784433264 0.5471698113207547
18 18 15 121	0.9708870961457992 0.031446540880503145
18 18 18	0.7592760017441421 1.0
18 18 18 18	0.16920152977594827 1.0
18 18 18 27	0.6428922881706527 0.8439108061749572
18 18 18 83	0.14385748978899487 0.9971412235563178
18 18 18 92	0.6249703511537257 0.8490566037735849
18 18 18 110	0.18401352788023534 0.17724413950829046
18 18 19 84	0.22408497188646867 0.25900514579759865
18 18 27	0.6425932491033503 0.8427672955974843
18 18 27 18	0.7115549582916533 0.9965694682675815
18 18 27 27	0.5511030626233213 0.9085191538021726
18 18 27 83	0.7153976278532371 0.9948542024013722
18 18 27 92	0.5096619793175721 0.8553459119496856
